id,created_at,text
484645241513717760,2014-07-03 10:30:04,"Chers jeunes, ne renoncez pas à rêver d’un monde plus juste!"
483912918820335617,2014-07-01 10:00:05,Vivre comme de vrais enfants de Dieu signifie aimer le prochain et se faire proche de celui qui est seul et en difficulté.
483527876847755265,2014-06-30 08:30:04,"Jésus, aide-nous à aimer Dieu comme un Père et notre prochain comme un frère."
483195705461207041,2014-06-29 10:30:08,"Que les saints apôtres Pierre et Paul bénissent la ville de Rome et l’Église en pèlerinage, ici et dans le monde entier !"
482833330690203648,2014-06-28 10:30:11,"Être amis de Dieu veut dire prier avec simplicité, comme un enfant s’adresse à ses parents."
482439985212051458,2014-06-27 08:27:10,"Face aux difficultés de la vie, demandons au Seigneur de rester fermes dans le témoignage joyeux de notre foi."
482107520727519232,2014-06-26 10:26:04,La famille est un élément essentiel de tout développement humain et social durable.
481367133494865920,2014-06-24 09:24:02,Comme je voudrais voir tout le monde avec un travail décent ! C’est une chose essentielle pour la dignité humaine.
481019595105382400,2014-06-23 10:23:03,"Prions pour les communautés chrétiennes du Moyen Orient, pour qu’elles continuent à vivre là où le christianisme a ses origines."
479931712562937858,2014-06-20 10:20:11,Il y a beaucoup d’indifférence devant la souffrance. Cette indifférence est contrée par des actes concrets de charité
479553962715000832,2014-06-19 09:19:09,Il n’y a jamais de motif pour perdre l’espérance. Jésus dit : « Je suis avec vous jusqu’à la fin de monde ».
478843803801886720,2014-06-17 10:17:13,"Parfois nous rejetons les personnes âgées, mais elles sont un trésor précieux : les rejeter est injuste et c’est une perte irréparable."
478450933546766336,2014-06-16 08:16:06,Que le Seigneur bénisse la famille et la rende forte en ce moment de crise.
477759892820729856,2014-06-14 10:30:09,"Il y a le risque d’oublier les souffrances qui ne nous touchent pas de près. Réagissons, et prions pour la paix en Syrie."
477389984538701825,2014-06-13 10:00:16,"Ne faisons pas de résistance à l’Esprit Saint, soyons dociles à son action qui renouvelle chacun de nous, l’Église et le monde."
476989852756365313,2014-06-12 07:30:17,"Je souhaite à tous une très belle Coupe du Monde de football, jouée avec un esprit de vraie fraternité"
475940423592980480,2014-06-09 10:00:14,"Ne disons pas du mal des autres par derrière, mais disons leur ouvertement ce que nous pensons."
475623301880881154,2014-06-08 13:00:06,"Aujourd’hui,je demande à toutes les personnes de bonne volonté de s’unir à nous dans la prière pour la paix au Moyen-Orient.#weprayforpeace"
475215637346664449,2014-06-07 10:00:11,La prière peut tout. Utilisons-la pour porter la paix au Moyen Orient et au monde entier. #weprayforpeace
474853227892965378,2014-06-06 10:00:06,"La paix est un don de Dieu, mais elle demande notre engagement. Cherchons à être des gens de paix dans la prière et dans les faits."
474477006822703104,2014-06-05 09:05:08,"Comme le Bon Samaritain, n’ayons pas honte de toucher les blessures de celui qui souffre, mais cherchons à les guérir par un amour concret."
473766071392935936,2014-06-03 10:00:08,"Merci à tous les enseignants : éduquer est une mission importante, qui rapproche beaucoup de jeunes du bien, du beau, du vrai."
473392392540659714,2014-06-02 09:15:16,"Parfois, nous nous fermons sur nous-mêmes… Seigneur, aide-nous à aller vers les autres, à servir les plus faibles."
472671627688169472,2014-05-31 09:31:12,"Dans les moments difficiles de la vie, le chrétien trouve refuge sous le manteau de la Mère de Dieu."
472263656311246848,2014-05-30 06:30:04,"Chaque chrétien, à son poste de travail, peut porter témoignage, par ses paroles et encore avant par une vie honnête."
471939058562641920,2014-05-29 09:00:14,"Entrons dans une amitié profonde avec Jésus, ainsi nous pourrons le suivre de près et vivre avec lui et pour lui."
470107999092998144,2014-05-24 07:44:15,"Chers amis, je vous demande de m’accompagner de vos prières durant mon pèlerinage en Terre Sainte."
469779789638012929,2014-05-23 10:00:04,"Vivre avec foi veut dire mettre toute notre vie entre les mains de Dieu, spécialement dans les moments difficiles."
469417396831137793,2014-05-22 10:00:03,Aucune âme qui se laisse guider par Dieu ne reste déçue ou ne perd sa route.
468692857445183488,2014-05-20 10:00:59,"Viens, Esprit Saint ! Aide-nous à dépasser notre égoïsme."
468330300905226240,2014-05-19 10:00:19,"Quelqu’un qui écoute attentivement la Parole de Dieu et prie vraiment, demande toujours au Seigneur : quelle est ta volonté pour moi ?"
467620607136260097,2014-05-17 11:00:15,"Le mois de Mai, dédié à Marie, est un temps opportun pour commencer à réciter le Rosaire chaque jour."
467232036004954113,2014-05-16 09:16:12,"Notre objectif en tant que chrétiens : nous conformer toujours plus à Jésus, comme modèle de notre comportement."
466884488220270593,2014-05-15 10:15:10,Demandons à l’Esprit Saint la grâce de faire des choix concrets dans notre vie selon la logique de Jésus et de son Évangile.
466159193745928192,2014-05-13 10:13:07,"Lisons l’Évangile, un peu chaque jour. Ainsi nous apprendrons à vivre l’essentiel : l’amour et la miséricorde."
465778429082619904,2014-05-12 09:00:05,Notre vie a été sauvée par le sang du Christ. Laissons-nous toujours renouveler par cet amour.
465189534318071809,2014-05-10 18:00:02,Unissons-nous tous dans la prière pour que soient immédiatement relâchées les lycéennes enlevées au Nigéria. #BringBackOurGirls
465068735229751296,2014-05-10 10:00:01,"Une famille illuminée par l’Évangile est une école de vie chrétienne. Là, on apprend la fidélité, la patience et le sacrifice."
464693755098845186,2014-05-09 09:09:59,"La sainteté demande le don de soi avec un sacrifice chaque jour ; pour cela, le mariage est une voie magistrale pour devenir saints."
464321040433152000,2014-05-08 08:28:57,"Dans la famille, on apprend à aimer et à reconnaître la dignité de chaque personne, spécialement de celle qui est plus faible."
463619403523686401,2014-05-06 10:00:54,Une société qui abandonne les enfants et les personnes âgées coupe ses racines et assombrit son avenir.
463243165839785986,2014-05-05 09:05:52,Que veut dire évangéliser ? Témoigner avec joie et simplicité de ce que nous sommes et de ce en quoi nous croyons.
462532214572331008,2014-05-03 10:00:48,"N’ayez pas peur, ouvrez les portes au Christ !"
462169818439770114,2014-05-02 10:00:46,Personne n’est plus patient que Dieu le Père ; personne ne comprend et ne sait attendre comme Lui.
461798610082885633,2014-05-01 09:25:43,Je demande à tous ceux qui ont une responsabilité politique de ne pas oublier deux choses : la dignité humaine et le bien commun.
461074823666343936,2014-04-29 09:29:38,Qui de nous peut prétendre ne pas être pécheur ? Personne. Demandons pardon à Dieu pour nos péchés.
460697074573385728,2014-04-28 08:28:36,Le manque d’équité est la racine des maux sociaux.
459956679782576129,2014-04-26 07:26:32,Personne ne peut se sentir dispensé du partage avec les pauvres et de la justice sociale (EG 201).
459624231915892736,2014-04-25 09:25:30,Nous ne devons jamais nous laisser piéger par le pessimisme. La foi déplace les montagnes !
459246483951206401,2014-04-24 08:24:28,Un style de vie sobre nous fait du bien et nous permet de mieux partager avec celui qui est dans le besoin.
458183455570817024,2014-04-21 10:00:23,"Chaque rencontre avec Jésus nous remplit de joie, de cette joie profonde que seul Dieu peut nous donner."
457821059824095234,2014-04-20 10:00:21,Christ est ressuscité ! Alléluia !
457096267932250112,2014-04-18 10:00:17,"Suivre Jésus de près n’est pas facile, parce que la route qu’il choisit est le chemin de la croix."
456012856425586690,2014-04-15 10:15:11,Chaque rencontre avec Jésus nous change la vie !
455620008362536960,2014-04-14 08:14:09,La Semaine Sainte est un bon moment pour se confesser et reprendre le juste chemin.
454921894584537090,2014-04-12 10:00:06,"Comme il est doux de se tenir devant le Crucifix, et rester simplement sous le regard plein d’amour du Seigneur. (EG 264)"
454547165751177216,2014-04-11 09:11:04,"Seule la confiance en Dieu peut transformer le doute en certitude, le mal en bien, la nuit en aurore radieuse."
454169419111870465,2014-04-10 08:10:02,"Jésus nous enseigne à ne pas avoir honte de toucher la misère humaine, de toucher sa chair dans les pauvres qui souffrent. (EG 270)"
453474399023153152,2014-04-08 10:08:16,"Il faut récupérer un esprit contemplatif, pour que l’amour de Dieu réchauffe nos cœurs."
453096718079238144,2014-04-07 09:07:30,Combien cela nous fait du bien de laisser le Seigneur secouer notre vie tiède et superficielle !
452386525808820224,2014-04-05 10:05:27,"Dans l’Évangile, nous pouvons écouter chaque jour Jésus qui nous parle : portons toujours sur nous un petit Évangile !"
452008780260061184,2014-04-04 09:04:25,"Avec Jésus la vie acquiert sa plénitude. Avec Lui, c’est plus facile de trouver le sens de toute chose. (EG 266)"
451631034774196224,2014-04-03 08:03:24,Nous ne pouvons pas nous habituer aux situations de dégradation et de misère qui nous entourent. Un chrétien doit réagir.
450935691296247808,2014-04-01 10:00:21,"Chers parents, apprenez à vos enfants à prier. Priez avec eux."
450558201377726465,2014-03-31 09:00:20,"Le Carême est le temps pour changer de cap, pour réagir face au mal et à la misère."
449870907377336322,2014-03-29 11:29:17,"Nous vivons dans une société qui exclut Dieu de l’horizon ; et cela, jour après jour, empoisonne le cœur !"
449478062325772289,2014-03-28 09:28:15,"Nous avons tous besoin de progresser, de changer en mieux. Que le Carême nous aide à lutter contre nos défauts."
449130515874856960,2014-03-27 10:27:14,"Le Carême est un temps de grâce, un temps pour se convertir et vivre en cohérence avec son baptême."
448405224667881472,2014-03-25 10:25:11,Nous ne pouvons pas être des disciples tièdes. L’Église a besoin de notre courage pour rendre témoignage à la vérité.
448057678871269377,2014-03-24 11:24:09,"Jésus n’est jamais loin de nous pécheurs. Il veut répandre sur nous, sans mesure, toute sa miséricorde."
447302188117676032,2014-03-22 09:22:06,Jésus est notre espérance. Rien – ni le mal ni la mort – ne peut nous séparer de la puissance salvifique de son Amour.
446969742297800704,2014-03-21 11:21:05,La maladie et la mort ne sont pas des tabous. Ce sont des réalités que nous devons affronter en présence de Jésus.
446622196492812288,2014-03-20 12:20:04,"Apprenons à dire ‘Merci’ à Dieu, aux autres. Nous l’enseignons aux enfants, mais ensuite nous l’oublions !"
446315922559475713,2014-03-19 16:03:02,"Un salut au Réseau Mondial des Ecoles pour la Rencontre.
Aujourd’hui nous plantons le premier olivier virtuel pour la paix. @infoscholas"
445881804088545281,2014-03-18 11:18:00,L’amour chrétien est un amour sans calculs. C’est la leçon du bon Samaritain ; c’est la leçon de Jésus.
445474110919811073,2014-03-17 08:17:59,"Merci pour toutes les expressions d’affection pour l’anniversaire. S’il vous plaît, continuez à prier pour moi."
444050456604459009,2014-03-13 10:00:53,Priez pour moi.
442225399951409154,2014-03-08 09:08:46,"Le défi des époux chrétiens : être ensemble, savoir s’aimer pour toujours et faire en sorte que l’amour grandisse."
441877854280642560,2014-03-07 10:07:44,"Notre joie la plus profonde vient du Christ : être avec lui, marcher avec lui, être ses disciples."
441530308777607169,2014-03-06 11:06:43,"Prions pour les chrétiens victimes de persécutions, pour que nous sachions réagir au mal par le bien."
441126138232836096,2014-03-05 08:20:41,Le Carême est un temps approprié au renoncement. Privons-nous de quelque chose chaque jour pour aider les autres.
440774817470373889,2014-03-04 09:04:40,Dans la vie nous faisons tous beaucoup de fautes. Apprenons à reconnaître nos erreurs et à demander pardon.
440427271451459586,2014-03-03 10:03:38,"Comment bien vivre le mariage ? Unis au Seigneur, qui renouvelle toujours l’amour et le rend plus fort que chaque difficulté."
439686629171556352,2014-03-01 09:00:36,"Remercions tous ceux qui enseignent dans les écoles catholiques. Éduquer est un acte d’amour, c’est comme donner la vie."
439361480996032512,2014-02-28 11:28:34,L’Eucharistie est essentielle pour nous : c’est le Christ qui veut entrer dans notre vie et la remplir de sa grâce.
438968634786856960,2014-02-27 09:27:32,"Dans une famille, il est normal de prendre en charge celui qui est dans le besoin. N’ayez pas peur de la fragilité !"
438258443242061824,2014-02-25 10:25:29,"Nous tous, baptisés, nous sommes disciples-missionnaires. Nous sommes appelés à devenir dans le monde un Évangile vivant."
437910897474826241,2014-02-24 11:24:28,"La Vierge Marie nous est toujours proche, surtout quand se fait sentir le poids de la vie avec tous ses problèmes."
437155406104637440,2014-02-22 09:22:25,"Ne perdons jamais l’espérance ! Dieu nous aime toujours, même avec nos erreurs et nos péchés."
436807860278657024,2014-02-21 10:21:24,La Confirmation est importante pour un chrétien ; elle nous donne la force de défendre la foi et de répandre l’Évangile avec courage.
436460313915817986,2014-02-20 11:20:22,"Seigneur Jésus, rends-nous capables d’aimer comme toi."
435704821098631168,2014-02-18 09:18:19,"Apprenons de Jésus à prier, à pardonner, à semer la paix, à être proches de celui qui est dans le besoin."
435357276073779200,2014-02-17 10:17:17,"Chers malades, ne perdez pas l’espérance, même dans les moments plus durs de la souffrance. Le Christ est proche de vous."
434616885041057794,2014-02-15 09:15:14,"Prions pour la paix en Afrique, spécialement en République Centrafricaine et dans le Sud Soudan. #prayforpeace"
434284438000656384,2014-02-14 11:14:13,"Jeunes, n’ayez pas peur de vous marier : unis dans un mariage fidèle et fécond, vous serez heureux !"
433906692862918657,2014-02-13 10:13:11,"Prions pour les séminaristes, afin qu’ils écoutent la voix du Seigneur et la suivent avec courage et avec joie."
433194991800692736,2014-02-11 11:05:09,Je salue toutes les personnes malades et souffrantes. Le Christ crucifié vous est proche : accrochez-vous à lui !
433163536768839680,2014-02-11 09:00:09,"Aujourd’hui, je vous invite à prier ensemble avec moi pour Sa Sainteté Benoît XVI, un homme de grand courage et d’humilité."
432833856572370944,2014-02-10 11:10:07,Prions pour tous les prêtres bons et fidèles qui se dévouent au service de leur peuple avec générosité et sacrifice silencieux.
432078364262666240,2014-02-08 09:08:04,"Les sacrements, spécialement la Confession et l’Eucharistie, sont des lieux privilégiés de rencontre avec le Christ."
431730817723678720,2014-02-07 10:07:02,Quelle saveur acquiert la vie quand on se laisse inonder par l’amour de Dieu !
431383270987534336,2014-02-06 11:06:01,"Le monde fait regarder vers nous-mêmes, l’avoir, le plaisir. L’Évangile nous invite à nous ouvrir aux autres, à partager avec les pauvres."
430658230587383808,2014-02-04 11:04:58,"Chers jeunes, Jésus nous donne la vie, la vie en abondance. Près de lui, nous aurons la joie dans le cœur, et le sourire aux lèvres."
430280485197991938,2014-02-03 10:03:56,C’est important d’avoir des amis à qui se confier. Mais il est essentiel d’avoir confiance dans le Seigneur qui ne nous déçoit jamais.
429932437410299906,2014-02-02 11:00:55,Que la Journée mondiale de la Vie consacrée soit une occasion propice pour redécouvrir la place centrale de Jésus Christ dans notre vie
429538584324890624,2014-02-01 08:55:53,"Parfois nous sommes tristes à cause de nos péchés. Ne nous décourageons pas: le Christ est venu ôter tout cela, il nous donne la paix."
429185250036441088,2014-01-31 09:31:52,Personne ne se sauve tout seul. La dimension communautaire est essentielle dans la vie chrétienne.
428852803318976514,2014-01-30 11:30:50,Je ne peux imaginer un chrétien qui ne sache pas sourire. Cherchons à donner un témoignage joyeux de notre foi.
428127512850612224,2014-01-28 11:28:47,Prions pour l’unité des chrétiens. Elles sont nombreuses et très précieuses les choses qui nous unissent !
427734666976587776,2014-01-27 09:27:46,"Chers jeunes, ne vous contentez-pas d’une vie médiocre. Laissez-vous séduire par ce qui est vrai et beau, par Dieu !"
427024475184300032,2014-01-25 10:25:43,"Il est facile de se tourner vers Dieu pour demander, nous  le faisons tous. Quand apprendrons-nous aussi à le remercier et à l’adorer ?"
426676928901181441,2014-01-24 11:24:41,"Nous sommes appelés à vivre notre Baptême chaque jour, comme nouvelles créatures, revêtues du Christ."
426299183511769088,2014-01-23 10:23:40,"Comme Marie, gardons en nous la lumière allumée à Noël, portons-la partout, dans la vie de chaque jour."
425573892610994176,2014-01-21 10:21:37,"Si nous vivons la foi au quotidien, même le travail devient une occasion pour transmettre la joie d’être chrétiens."
425196145514516481,2014-01-20 09:20:35,"Il ne suffit pas d’être chrétiens, il faut vivre la foi, non seulement par des paroles, mais par les œuvres."
424470853678424064,2014-01-18 09:18:32,Les guerres brisent tant de vies. Je pense spécialement aux enfants volés de leur enfance.
424123307667902464,2014-01-17 10:17:31,"Comme la prière est puissante ! Ne perdons jamais le courage de dire : Seigneur, donne-nous ta paix."
423775762013900800,2014-01-16 11:16:29,"Prions pour la paix, et cherchons à la construire, en commençant à la maison !"
423035370297495552,2014-01-14 10:14:26,"Disons toujours merci à Dieu, surtout pour sa patience et sa miséricorde."
422657625042337793,2014-01-13 09:13:25,Le Seigneur frappe à la porte de notre cœur. Peut-être avons-nous mis un petit écriteau où il est écrit : “Ne pas déranger” ?
421947432138596352,2014-01-11 10:11:21,Aucun ancien ne devrait être comme “exilé” de nos familles. Les personnes âgées sont un trésor pour la société.
421599886895628291,2014-01-10 11:10:20,Arrêtons-nous devant l’Enfant de Bethléem. Laissons la tendresse de Dieu réchauffer notre cœur.
421222140898078720,2014-01-09 10:09:18,"Contemplons l’humilité du Fils de Dieu, né pauvre. Imitons-le dans le partage avec les personnes les plus faibles."
420497855183192064,2014-01-07 10:11:15,"Laissons une place libre à table: une place pour celui qui manque du nécessaire, pour celui qui est demeuré seul."
419789675285327873,2014-01-05 11:17:12,"Chers amis, je vous remercie des vœux chaleureux que vous m’avez adressés pour les fêtes de Noël. Que le Seigneur vous bénisse tous !"
419388777144918016,2014-01-04 08:44:10,"Chers jeunes, Jésus veut être votre ami, et il veut que vous transmettiez partout la joie de cette amitié."
418668266697928704,2014-01-02 09:01:07,"Dieu ne se révèle pas dans la force ou dans la puissance, mais dans la faiblesse et dans la fragilité d’un nouveau-né"
417966130519502848,2013-12-31 10:31:05,Puisons à la crèche la joie et la paix profonde que Jésus vient apporter dans le monde.
417623614897127424,2013-12-30 11:50:03,"Dans le visage de l’Enfant-Jésus nous contemplons le visage de Dieu. Venez, adorons !"
416893290932219904,2013-12-28 11:28:00,"Marie, notre Mère, est toute belle parce qu’elle est pleine de grâce."
416512777620955138,2013-12-27 10:15:59,"Que la joie de l’Évangile soit toujours dans vos cœurs, spécialement en ce temps de Noël !"
416142330857418753,2013-12-26 09:43:57,"Devant la crèche, prions de façon spéciale pour ceux qui souffrent la persécution à cause de leur foi."
415780441061597184,2013-12-25 09:45:56,"À Noël, le Christ vient parmi nous : c’est le moment favorable pour une rencontre personnelle avec le Seigneur."
415439437003100160,2013-12-24 11:10:54,Le Seigneur vient. Attendons-le avec un cœur ouvert!
415065215072354305,2013-12-23 10:23:53,"Noël est une fête souvent bruyante : cela nous fera du bien de rester un peu en silence, pour écouter la voix de l’Amour."
414324822714241025,2013-12-21 09:21:50,L’Avent est un chemin vers Bethléem. Laissons-nous attirer par la lumière de Dieu fait homme.
413992376483323904,2013-12-20 11:20:48,"Cherchons à vivre Noël de manière cohérente avec l’Évangile, en accueillant Jésus au centre de notre vie."
413629730567372801,2013-12-19 11:19:47,Prions pour que Dieu nous accorde la grâce de voir un monde où personne ne doive jamais mourir de faim.
412949736606273537,2013-12-17 14:17:44,"L’amour de Dieu n’est pas vague. Dieu pose son regard d’amour sur chaque homme et sur chaque femme, avec son nom et son prénom."
412587091399172097,2013-12-16 14:16:42,Ne nous résignons-pas à penser à un Moyen Orient sans les chrétiens. Prions chaque jour pour la paix !
411861799051350017,2013-12-14 14:14:39,Voici l’espérance chrétienne : l’avenir est dans les mains de Dieu.
411495883562172416,2013-12-13 14:00:38,"Ne crains pas d’aller te confesser : dans ce sacrement, tu rencontres Jésus qui te pardonne."
411136506179248129,2013-12-12 14:12:36,On ne peut penser à une Église sans joie. La joie de l’Église est celle-là : annoncer à tous le nom de Jésus !
410408700390555648,2013-12-10 14:00:33,"Que Marie, notre Mère, nous soutienne dans les moments d’obscurité, de difficulté, d’échec apparent !"
410048567445692416,2013-12-09 14:09:31,"Si quelqu’un demande de l’aide, nous arrêtons-nous ? Il y a tant de souffrance et de pauvreté, et il y a tant besoin de bons samaritains !"
409323276469403648,2013-12-07 14:07:28,"Chers jeunes, je vous invite à mettre vos talents au service de l’Évangile, avec créativité et avec une charité sans frontières."
408965663705681920,2013-12-06 14:26:27,"La croix est le prix de l’amour véritable. Seigneur, donne-nous la force d’accepter et de porter notre croix !"
408597985203736576,2013-12-05 14:05:25,"La sainteté ne signifie pas faire des choses extraordinaires, mais faire celles qui sont ordinaires avec amour et avec foi."
407875660284063745,2013-12-03 14:15:10,Nous sommes tous appelés à l’amitié avec Jésus. N’ayez pas peur de vous laisser aimer par le Seigneur.
407509547922632704,2013-12-02 14:00:22,"Tes péchés sont grands ? Dis au Seigneur : pardonne-moi, aide-moi à me relever, transforme mon cœur !"
406792313138982912,2013-11-30 14:30:19,L’Église nous appelle tous à nous laisser envelopper par la tendresse et le pardon du Père.
406429662722535424,2013-11-29 14:29:17,"Pour nous, il est difficile de pardonner les autres. Seigneur, donne-nous ta miséricorde, pour pardonner toujours."
406067016743669761,2013-11-28 14:28:15,"Apprenons à être dociles à la Parole de Dieu, prêts pour les surprises du Seigneur qui nous parle."
405341724446167041,2013-11-26 14:26:12,L’Église est missionnaire. Le Christ nous envoie porter la joie de l’Évangile au monde entier.
404979078224044034,2013-11-25 14:25:11,"Vivre la charité signifie ne pas chercher son propre intérêt, mais porter les fardeaux des plus faibles et des plus pauvres."
404253787067400192,2013-11-23 14:23:08,"Les sacrements sont la présence de Jésus Christ en nous. Pour cela, il est important de se confesser et de communier."
403895673583464448,2013-11-22 14:40:07,"Le Royaume des cieux est pour ceux qui mettent leur sécurité dans l’amour de Dieu, non dans les choses matérielles."
403528682364338176,2013-11-21 14:21:49,"Être saint n’est pas le privilège d’un petit nombre, mais une vocation pour tous."
402803391073488896,2013-11-19 14:19:46,"Les saints ne sont pas des superhommes. Ce sont des personnes qui ont l’amour de Dieu au cœur, et transmettent cette joie aux autres !"
402440745325301762,2013-11-18 14:18:45,"Confesser nos péchés nous coûte un peu, mais nous apporte la paix. Nous sommes pécheurs, et nous avons besoin du pardon de Dieu."
401715453187211264,2013-11-16 14:16:42,"Jésus a voulu conserver ses plaies pour nous faire sentir sa miséricorde. Elle est notre force, notre espérance."
401352810853199872,2013-11-15 14:15:41,"Chers jeunes, soyez toujours des missionnaires de l’Évangile, chaque jour et en tout lieu !"
400994192425381890,2013-11-14 14:30:40,"Ayez soin de la création. Mais surtout, prenez soin des personnes qui n’ont pas le nécessaire pour vivre."
400193402966249472,2013-11-12 09:28:37,"Rappelons-nous les Philippines, le Vietnam et toute la région frappée par le typhon Haiyan. Soyez généreux dans la prière et l’aide concrète"
399902226870575106,2013-11-11 14:11:35,Dieu nous aime. Découvrons la beauté d’aimer et de se sentir aimés.
399176938243112960,2013-11-09 14:09:33,Notre vie doit être centrée sur l’essentiel : sur Jésus Christ. Tout le reste est secondaire.
398816559851778049,2013-11-08 14:17:32,"L’Année de la Foi va s’achever. Seigneur, aide-nous en ce temps de grâce à prendre l’Évangile au sérieux !"
398453664878043136,2013-11-07 14:15:31,"Les saints sont des personnes qui appartiennent pleinement à Dieu. Ils n’ont pas peur d’être raillés, incompris ou marginalisés."
397726365337653248,2013-11-05 14:05:29,"Pour rester fidèles à l’Évangile et cohérents avec lui, il nous faut du courage."
397363719002271746,2013-11-04 14:04:27,"Je remercie tous les missionnaires, hommes et femmes qui travaillent beaucoup pour le Seigneur et pour leurs frères sans faire de bruit"
396638430274142209,2013-11-02 14:02:25,La lutte contre le mal est dure et longue ; il est essentiel de prier avec constance et patience
395920942611705856,2013-10-31 14:31:23,"Un chrétien sait affronter les difficultés, les épreuves – même les échecs   avec sérénité et espérance dans le Seigneur"
395195728550584321,2013-10-29 14:29:38,"Si les biens matériels et l’argent deviennent le centre de la vie, ils nous happent et nous rendent esclaves"
394829810972647424,2013-10-28 14:15:37,"Nous sommes tous pécheurs. Mais Dieu nous guérit avec l’abondance de sa grâce, de sa miséricorde et de sa tendresse"
394376818410536960,2013-10-27 08:15:35,"Chers Follower, j’ai appris que vous êtes plus de 10 millions ! Je vous remercie de tout cœur vous demandant de continuer à prier pour moi"
394097471434940417,2013-10-26 13:45:33,Nous participons trop souvent à la mondialisation de l’indifférence ; cherchons au contraire à vivre une solidarité mondiale
393730042770890752,2013-10-25 13:25:32,"La culture du déchet produit beaucoup de fruits amers, du gaspillage de la nourriture à l’isolement de nombreuses personnes âgées"
393367300360777731,2013-10-24 13:24:07,"Être chrétien veut dire renoncer à nous-même, prendre la croix et la porter avec Jésus. Il n’y a pas d’autre chemin."
392642005546708993,2013-10-22 13:22:03,"Le crucifix ne nous parle pas de défaite, d’échec ; il nous parle d’un Amour qui vainc le mal et le péché"
392279357864951808,2013-10-21 13:21:01,"Pour connaître le Seigneur, il est important de le fréquenter : l’écouter en silence devant le tabernacle, s’approcher des sacrements."
391554313580851202,2013-10-19 13:19:57,"Suivre Jésus veut dire le mettre à la première place, se dépouiller de beaucoup de choses qui étouffent notre cœur."
391191664720506880,2013-10-18 13:18:55,Ne nous résignons pas en face du mal. Dieu est Amour qui a vaincu le mal dans la mort et la résurrection du Christ.
390836064916484098,2013-10-17 13:45:53,"Notre prière ne peut se réduire à une heure, le dimanche ; il est important d’avoir une relation quotidienne avec le Seigneur."
389751437640495106,2013-10-14 13:55:58,"Chers jeunes, n’ayez pas peur de faire des pas définitifs dans la vie. Ayez confiance, le Seigneur ne vous laisse pas seuls!"
388661732740038657,2013-10-11 13:45:52,"Quand nous rencontrons la croix, tournons-nous vers la Vierge Marie : notre Mère, donne-nous la force d’accepter et d’embrasser la croix !"
388290369349115905,2013-10-10 13:10:12,"Le mystère de la Croix, un mystère d’amour, ne peut se comprendre que dans la prière. Prier et pleurer à genoux devant la Croix."
387570612916334592,2013-10-08 13:30:09,"Le secret de la vie chrétienne est l’amour. Seul l’amour remplit les vides, les gouffres négatifs que le mal ouvre dans les cœurs !"
387202428312895490,2013-10-07 13:07:07,La miséricorde est la véritable force qui peut sauver l’homme et le monde du péché et du mal
386479650974621696,2013-10-05 13:15:03,"Chers jeunes, vous avez des projets et des rêves pour l’avenir. Mettez-vous le Christ au centre de chacun de vos projets et de vos rêves ?"
384965928238067713,2013-10-01 09:00:04,"Prions-nous véritablement ? Sans une relation constante avec Dieu, il est difficile d’avoir une vie chrétienne authentique et cohérente"
384626183289069570,2013-09-30 10:30:02,"Là où nous voyons haine et obscurité, cherchons à apporter un peu d’amour et d’espérance, pour donner un visage plus humain à la société"
383901138895904769,2013-09-28 10:28:58,"Tous les mariages affrontent des moments difficiles, mais ces expériences de la croix peuvent rendre le chemin de l’amour encore plus fort"
383523391673622528,2013-09-27 09:27:56,Nous ne deviendrons pas chrétiens par nos propres forces. La foi est avant tout un don de Dieu qui nous est donné dans l’Église et par elle
383115404899393536,2013-09-26 06:26:45,Le pardon de Dieu est plus fort que tout péché
382450507182116864,2013-09-24 10:24:41,"Demandons au Seigneur d’avoir la tendresse qui nous fait regarder les pauvres avec compréhension et amour, sans calculs et sans craintes"
382072758311464960,2013-09-23 09:23:38,L’Église n’a pas d’autre sens ni d’autre but que de témoigner de Jésus. Ne l’oublions jamais !
381317259035037696,2013-09-21 07:21:33,La vraie charité demande un peu de courage : dépassons la peur de nous salir les mains pour aider les plus nécessiteux
380999910507560960,2013-09-20 10:20:31,Le Christ est toujours fidèle. Prions pour lui être toujours fidèles nous aussi
380607061442048001,2013-09-19 08:19:29,"Nous sommes tous pécheurs, mais nous vivons la joie du pardon de Dieu et nous marchons, confiants dans sa miséricorde"
379896863127650304,2013-09-17 09:17:24,Il y a beaucoup de nécessiteux dans le monde d’aujourd’hui. Suis-je enfermé sur moi-même ou suis-je sensible à celui qui a besoin d’aide ?
379156465992208384,2013-09-15 08:15:20,Chercher son bonheur dans la possession de choses matérielles est une manière assurée de ne pas être heureux
378808917712596993,2013-09-14 09:14:18,"Parfois, on peut vivre sans connaître ses voisins : ce n’est pas vivre en chrétiens"
378424123958886400,2013-09-13 07:45:16,"Jésus est le soleil, Marie est l’aurore qui annonce son lever"
378098218795421696,2013-09-12 10:10:14,Suivre Jésus signifie partager son amour miséricordieux pour chaque être humain #prayforpeace
377453956022038528,2013-09-10 15:30:10,L’unique guerre que tous nous devons faire est celle contre le mal #prayforpeace
377344481093099522,2013-09-10 08:15:09,Je voudrais remercier tous ceux qui ont adhéré à la veillée de prière et au jeûne pour la paix #prayforpeace
377106661925609472,2013-09-09 16:30:09,L’humanité a besoin de voir des gestes de paix et d’entendre des paroles d’espérance et de paix ! #prayforpeace
